id,feat_0,feat_1,feat_2
9,0.17989454751109646,0.481434475244219,0.3830021628872752
9,0.11350716716218245,0.5163149889196913,0.03242334117064055
5,0.5945322616979842,0.37786068004538487,0.21005296797496298
6,0.4113412237218536,0.3229627331392956,0.6047350420888019
3,0.33549736705502453,0.2846620485095146,0.16973730600777093
6,0.9437346115040931,0.426033621727242,1.145574192358525
6,0.7996377241801635,0.1558954939859016,0.44989820682195336
6,0.843559611761725,0.5625715371733628,0.9235318005054443
6,0.5305201722371349,0.810334905673885,0.48934051102675286
4,0.6674663444839355,0.9900255519141844,0.47835319320294634
3,0.23752125944506366,0.013444709227027452,0.28070102784374185
3,0.5248051584729094,0.7742334650660265,0.21976609536728006
3,0.3416621115108367,0.09829835945139875,0.5325742627024878
9,0.41784262047239573,0.6920707131724294,0.9233332024251578
1,0.21404810048315792,0.6592243399638414,0.10036042630657885
5,0.37716332932693564,0.14119654403546553,0.3338516970037932
9,0.08935983002692048,0.7974524768306667,0.9119980660593986
6,0.5736234571036237,0.9010016926189485,0.9469407778748965
1,0.4297470796017895,0.8419921322182445,0.5298228224996164
0,0.9151699994585246,0.7401052381283756,0.01606204807339695
2,0.2764567600200787,0.37611947582851074,0.04636046295517242
3,0.7409803957106113,0.5349349813242341,0.05772036563134002
8,0.8800715236734034,0.4250673646651002,0.2412358127613391
0,0.22815094619734977,0.06303753056291894,0.8422432282958039
6,0.7824169186431141,0.19479280118595999,0.6279124860631171
3,0.7376688120922177,0.5333944581734332,0.6756049194169018
9,0.7656819950980783,0.8667034285273353,0.6270728994009541
8,0.1925357071646212,0.5978552698652141,0.7950001355786354
4,0.5137245591780984,0.6023475844398172,0.01534222465984969
0,0.3353431271074434,0.5639273733777035,0.13349263917994414
4,0.2926598919608966,0.9563359710063851,0.7096719491485984
1,0.4551642213793171,0.30003315124570346,0.9988089414415379
9,0.07994094869001256,0.9288254550192743,0.7863813766856781
9,0.010229297123925174,0.737037243331969,0.711761160344333
7,0.09488880145407885,0.13568756967782902,0.19401991771479682
7,0.37014629801232457,0.32085926871812326,0.4285108912333555
5,0.25246570215106184,0.118368244188845,0.29028058697582293
9,0.8840690299742096,0.6187808514137703,0.5881972701365302
7,0.25480823415355935,0.9177680067447739,0.8130844335188856
3,0.7460808527690469,0.17676868120090894,0.016136967606083436
1,0.1947539479226493,0.3958490691952214,0.6755187313913079
2,0.20889625760880273,0.26703903702087417,0.6881085992280006
9,0.8128585967841482,0.06449506896287135,0.6718968393304489
1,0.18005185728769424,0.5529304246912086,0.6742395937393532
2,0.17981757871208692,0.14943402031788489,0.259183308293915
6,0.5009968397142629,0.004111133704485105,0.9954650234945492
6,0.7639704326328387,0.35529855347333844,0.735494339425564
8,0.21558332224975485,0.6363623978459365,0.9287312132137492
6,0.9086847771383758,0.6686080645724141,0.21878758122432096
2,0.9926139829037758,0.742892996686134,0.6633056909359203
0,0.14139536672008735,0.7074050202960167,0.11572383328774964
2,0.03770342980523001,0.9898924970259158,0.49967816606986126
3,0.7673150982879955,0.6099066085627001,0.05626442615690408
7,0.20979025334355028,0.48606730388061,0.768755314839446
6,0.6261839978210125,0.019996375426553414,0.4349068662009451
6,0.03171407139518445,0.2867115376981036,0.6806593749850476
2,0.2920614427469748,0.5145053116045974,1.1048471555560802
0,0.2447891809721271,0.3418777294375157,0.36331698739442786
3,0.9315779080304489,0.1250426286581049,0.7460086563884705
1,0.4778305526632023,0.6172624484906871,0.6177873288432608
8,0.7830262868067661,0.8662355647087358,0.0477768792617278
0,0.4436774162524274,0.9796124225407925,0.06444240044257643
6,0.14066838398426396,0.3721768665039031,0.8888645903840303
6,0.008282857914183817,0.955105051097912,0.5600498365655415
9,0.2550512950599886,0.8944193618240253,0.7449806839717665
7,0.4794955109769528,0.2672529846284661,0.7883561540613356
2,0.3506191835460414,0.8739325313536572,0.1261219346215078
8,0.3902645027781674,0.7024980291702393,0.9860431790945675
5,0.17312798875924573,0.33499493751960985,0.031463117869956814
0,0.41496756498983833,0.8186205140407029,0.15506874632982853
3,0.5597106470318824,0.41017476177556456,0.7223407955781508
0,0.3971696625375125,0.4342203081975667,0.9715071450585254
8,0.3122564141560332,0.8446790230907453,0.6213261779554838
9,0.7403150673425211,0.6681037742927716,0.7965415604527689
0,0.5821704169299787,0.3521477356972402,0.1791644206410823
3,0.30288368255657183,0.301461423124732,0.37566000093759566
2,0.6225687174763362,0.023656422744457783,0.2281290646304549
4,0.6920336619737866,0.8972398864830377,0.4245786277554145
6,0.31867015929229603,0.7920600920044579,0.9814569488022112
8,0.3232461100331788,0.4908374299991075,0.6593674520514203
7,0.08891163003199509,0.5147685758104567,0.3823111376457574
1,0.6508556845833948,0.4440605260131103,0.9884156636624064
7,0.7977044085552948,0.22835468602792397,0.99222275144889
6,0.8281073153786344,0.29529049056756207,0.18008000756693698
0,0.3599591663683628,0.981972888728762,0.7297234713750965
9,0.7684473505329683,0.9003051754469118,0.11871376617088558
4,0.06267138796956528,0.9493593815340372,0.5811005585573485
0,0.23734258363362837,0.41031710568777235,0.7503913334398017
5,0.7832667113053741,0.23893610927901676,0.4491247347573222
0,0.4904174150489673,0.6927375329190316,0.497851363701583
8,0.298432651122305,0.2764914493621454,0.4443353558058688
5,0.41467567775764436,0.6223654203242697,0.147828898587828
3,0.8503289158853791,0.11095216022359711,0.016946489533502862
7,0.13542731835912072,0.90236657368065,0.4271050171310138
9,0.0907990977523581,0.9359963152196024,0.14991379423787654
6,0.6167688144667028,0.9232492327116286,0.7461348168596018
9,0.14101031439293565,0.26975705500756264,0.4354975909930138
6,0.15738871593587245,0.6038177002723817,0.07439081349693244
4,0.29741881248562185,0.6500525135007033,0.09615793156041919
1,0.7610416293348771,0.25315361226301947,0.6481841496523103
2,0.627853930088768,0.6254700204211222,0.4245323858951362
6,0.2832834296758966,0.6644253428887814,0.8313041128080012
8,0.573112070711248,0.8948526395091131,0.7081934396835251
4,0.3704261610969526,0.3844003935941024,0.06021983608424271
8,0.09216498624202385,0.4018286381170595,0.12610411994076232
1,0.9395973111586304,0.2577552034825161,0.9811798441185168
6,0.43950668794383274,0.46433058383093373,0.4365149690362983
9,0.064861573737426,0.4727804862366448,0.26063496724725066
9,0.9833973340929533,0.7548612032115853,0.2455063598565571
0,0.4612133207854597,0.46450826804771717,0.09285091735932371
0,0.4205073179398514,0.7553211302024632,0.16605392014877984
4,0.46325796367716476,0.45461532600875554,0.34405470647570086
3,0.3963290117634577,0.5347091498420263,0.027877768800919748
5,0.9550157651486444,0.882164124661359,0.06226997724356331
2,0.5081066797366559,0.8998240513499689,0.5206161607051291
6,0.6025610968392772,0.24516595725276524,0.6902252855706382
7,0.8544318453163371,0.8632157479161809,0.49143689001121416
0,0.7112066961103414,0.04141099101384027,0.939631914545132
9,0.16309700449534698,0.9920858406172869,0.6457138617917578
4,0.350297037318434,0.20562088409955254,0.9786038056374864
0,0.3765429197336625,0.26657179050987145,0.16039324549509992
2,0.4812188906322652,0.24283504044658866,0.7647173927819058
2,0.7460012434964635,0.0774762866365375,0.885761054510222
2,0.12297637260608574,0.0758089132713693,0.6988463962038856
0,0.5673766918828297,0.19424246100398634,0.1742239629198512
9,0.17704339242595624,0.7600076434673696,0.17767372830753514
6,0.5624075111425609,0.028758340071737165,0.6976627185033899
8,0.536085318772171,0.15274017825196085,0.28500265674773206
4,0.8150704213003455,0.3151952331548219,0.1603414411281494
3,0.12154944628147503,0.3457049175989104,0.720763338024622
4,0.7044680824065332,0.4077124938082196,0.7100463100526265
5,0.09320992605316036,0.520083150116495,0.14056814070031998
3,0.24823042063176215,0.6713565925054752,0.6448195516143178
6,0.6395863616098791,0.817087961481995,0.8657652915221344
7,0.35661282067367095,0.31489320066956383,1.3180502742969469
9,0.327663417247673,0.9258103451001728,0.24127656547046253
9,0.5471024737851207,0.6435999980860115,0.010079533081931475
8,0.7439664556589581,0.03293632256342848,0.5558167374653178
3,0.9530848668369469,0.2988262585739291,0.22036649733259484
4,0.282686013607929,0.26613563643879545,0.2610149023861683
6,0.15148595706597734,0.16844158686785915,0.18429909312296947
8,0.40908685949734314,0.6248545046787704,0.8335090210295489
8,0.3986202226900949,0.39741888601259523,0.9206815267698569
4,0.724829538414738,0.016701168563017177,0.840512312262143
2,0.909109706733068,0.27802754465353585,0.7038271306310014
3,0.3636488192215448,0.6148949081707761,0.9117346184643169
8,0.7590533483654025,0.8789213133595141,0.7433869496063344
0,0.1668949498329102,0.5936645025089679,0.1686176323287566
3,0.46653680394683483,0.0033432284984272753,0.8352284718390682
0,0.5079554622249076,0.8410409621797088,0.6618326084546483
6,0.9939933251552082,0.5656040469408488,0.20082402944199784
5,0.8067880876549469,0.10598540020579361,0.09602461021140152
6,0.6473993699708817,0.6233273469326115,0.17991923816313193
4,0.15219848232165867,0.5399776243162219,0.6852443500727955
5,0.5257132177980802,0.14709686923129717,0.2644928461450997
6,0.18158250810710674,0.08521966661934455,0.5537253364565503
5,0.3596150509969389,0.39763514606451456,0.8151716992825099
6,0.2561572688413471,0.1331396645651628,0.05963920517309562
5,0.7816083664602255,0.2707182806887061,0.4362048733630043
8,0.29535172480250016,0.042129716404325945,0.08789915992992481
7,0.036287691920458276,0.5730829745118307,0.18376654432682704
0,0.42409274820315745,0.0764607199827807,0.8827127674400705
5,0.8191803285002157,0.4684248649112238,0.09417295114846691
4,0.8894750698156032,0.9101741017469579,0.28490231607071725
3,0.10871621457914116,0.6480315513095931,0.23743361830533113
7,0.8066196694992995,0.10439742097717693,0.5922377825767912
0,0.17839458438996858,0.6895966183476383,0.796582215496785
0,0.00553361974002659,0.15563559615303257,0.5510588619865089
1,0.6588055334969174,0.04658906914948291,0.9152253361406536
1,0.8711724629517451,0.9781494843490598,0.3118482527114559
7,0.8484727880774319,0.17634917944459216,0.9745053952475344
1,0.2143270975785685,0.7962731072217969,0.4715205395253458
0,0.8069215413960463,0.48792279497938046,0.9246388014771135
3,0.6362673397003118,0.8141584493970828,0.6170986258619183
1,0.15010173605783095,0.07515718905870405,0.17679227479414908
0,1.171515777609328,0.6166238794258654,0.21712107156752924
2,0.39801454928095537,0.25577215114481094,0.6733033427414374
9,0.9180776953149056,0.36147756751048443,0.6164442356094958
1,0.8954045609502805,0.7845795660805519,0.5965990782057341
5,0.8919361097351952,0.910044718546563,0.3331955670400524
0,0.3714672343094002,0.026383280553633814,0.9408570992907472
4,0.07172760646334353,0.36097070149517685,0.8934836140751097
0,0.13050644384935375,0.687452686992216,0.9730376158603226
2,0.2726324438494645,0.3926457810806811,0.15100096597093737
9,0.1906045273210778,0.14529728424799815,0.02887516394996564
4,0.14432058535365044,0.2566215500027117,0.9436800455966882
5,0.6962819178612241,0.915092029849528,0.034137674338292956
0,0.01867500999712901,0.5152621396793619,0.6955976016829983
7,0.4863786702477437,0.9931482007447084,0.556295088258303
0,0.8871432459547871,0.3011768518844602,0.16622852877117633
2,0.07931341898038291,0.4256589705529491,0.7535856090762214
6,0.7513122019420725,0.5694602668906223,0.5886148594714388
9,0.7016942987786065,0.35585680068071457,0.24926133527426653
1,0.5527748552666865,0.15055463578943484,0.9066673472426661
6,0.7432736567776548,0.45181301605963975,0.9469658204281445
9,0.5882678385036364,0.30106351814400834,0.5967934730785347
8,0.505859770890301,0.5320047143793958,0.3542789877579593
9,0.7367060759132176,0.44618981197733776,0.8932469779225909
1,0.5445176547992435,0.13630905384304037,0.044271350889682703
4,0.40812789079808154,0.47650308227438526,0.485379400624253
5,0.5002731864910264,0.621883628819687,0.5599394933468671
0,0.27437293998898826,0.8234214373663182,0.9993503662448864
3,0.381276389817054,0.46789402635573596,0.3164191137985173
7,0.01634636326040806,0.3292268483299646,0.21910998732666054
3,0.8518814633776394,0.9554815632477213,0.7379568434692864
4,0.23042048986107977,0.7985131439416888,0.318049005732002
7,0.006392738737854398,0.08465205892890748,0.407861852749954
4,0.23514731743413242,0.8384005087295762,0.3221688069543348
9,0.5209083167179569,0.548744486505094,0.7270724010342418
0,0.9566925645217512,0.053437850769897266,0.1348503189320075
0,0.36121054881525705,0.2556815199923782,0.5476903420249869
9,0.489434944081761,0.1969539863811658,0.3545010606619182
2,0.773154869585072,0.48063520975724816,0.5110345310700222
9,0.9742101579933428,0.7891707408219989,0.48360808786924553
4,0.13038745582249056,0.2985278210823291,0.576194463805416
4,0.5527498069921957,0.1956090546833372,0.4496028611129363
2,0.8781122301061619,0.16087721168360525,0.5688464665171926
9,0.5054557733526714,0.9856064240628648,0.805332974865562
6,0.43916981808245426,0.22751916501605932,0.34720850765564815
0,0.04003941267336153,0.487787796891586,0.8728061780430658
9,0.3696538805620809,0.20160818357104082,0.03949134159542955
3,0.21365826691320566,0.2916324925249618,0.9744456395199529
5,0.3242859685636551,0.7803678914555939,0.4894467445064711
9,0.25123299203702787,0.8544844568164983,0.0730185875841457
1,0.3280448725320442,0.8681267702668615,0.6298717986222373
7,0.7784576332795252,0.14699656861430033,0.26913040204123406
1,0.050322558908966086,0.3702385148529842,0.8711708889266313
6,0.5167944074333538,0.5663777530776735,0.37957783222639074
4,0.6855568992747362,0.04660773564499621,0.46424055896843763
0,0.7329474052207074,0.30033755324398825,0.0674260217082614
6,0.510804627023391,0.7704679859204215,0.8577342791960237
9,0.2631004187840663,0.817721245328171,0.3168340943045113
6,0.3589990830765468,0.5741152958280932,0.7722056771144505
4,0.6128082528938469,0.6892090754619083,0.16665928103098737
4,0.14534834673203656,0.39007604576460164,0.4273798748112624
4,0.14303293844731113,0.03242238710644052,0.302631004628637
3,0.16942017462679815,0.25099074008127964,0.08662493421905526
8,0.7133277232470648,0.09581778759820403,0.351819978358912
9,0.39909582358842166,0.1957572145264368,0.6168874973672266
5,0.6127519046868085,0.5828102811229221,0.5755790021745661
7,0.47310680877505973,0.2641125008210169,0.3832346519727544
3,0.6685762631560189,0.4909909243665367,0.5424580098540541
4,0.6666065491984953,0.5998405617794857,0.5921621427314793
8,0.21112907473370157,0.08265141442622204,0.5508440171506482
5,0.7394684389710465,0.31978067517241926,0.04463677799475363
8,0.6982492418753291,0.5076328455398935,0.26886104815485257
6,0.0017764640468224124,0.5631830469176488,0.7391815664185649
6,0.7563009400073875,0.8209705493724501,0.6187652224483045
0,0.8748421001066818,0.20278956346855348,0.04235497360700502
9,0.5904058683543593,0.9104502659600423,0.5051255803997473
6,0.6932652875830584,0.19680938949615456,0.7949627544484972
4,0.3646281188548991,0.1085934460054363,0.5374559045791316
6,0.030256824893497902,0.8509174899269383,0.3197705897276968
2,0.3693486457909021,0.44935102572162344,0.4473731142041866
6,0.8466743774753822,0.10564800651063999,0.09966836566228332
9,0.5494419088462362,0.11995001505306102,0.20801173229596492
6,0.7871821639548475,0.2603278708729979,0.891501645050536
7,0.02421222635670095,0.5877853567159936,0.5096600879723732
2,0.33608442903462765,0.607217793973057,0.4415716033523845
7,0.1578301676481535,0.3931879785590512,0.14487261561694353
6,0.050184889459734205,0.7719853990872898,0.8602948562006262
4,0.8074032788056804,0.30792962063378315,0.6029938938150001
7,0.9114499823803124,0.3295557047791656,0.827173218404185
8,0.3335895730541486,0.999615280909741,0.4249125118113696
1,0.1279967687784155,0.5972567703898533,0.8807127356451562
2,0.6708114499849026,0.9322332328712752,0.56118443622729
0,0.11873765702720274,0.674306132065434,0.27248090627225874
4,0.45166982861381066,0.7932934162059342,0.4291966594944384
5,0.21929136904010016,0.6256860500952801,0.8456262285475484
7,0.44532770090908147,0.6750569345582279,0.36121660985944026
4,0.3916193377406805,0.36157519863092313,0.5811404137588658
5,0.7997415284314918,0.02016480876560245,0.3729163167898638
5,0.33051688012544056,0.8177285199993136,0.23253487942484985
9,0.3329543850672442,0.7626639970508078,0.2970536565341849
9,0.939784362212838,0.0566412060638416,0.1698065871379303
5,0.8157347928565951,0.007520312953642512,0.8203498146534273
0,0.4910258616005061,0.08518776538679718,0.6562513409677717
9,0.9498301947722199,0.7150949805759744,0.5775752973674069
4,0.7458386103167227,0.3893095653704466,0.08279780253595925
5,0.17724564877787197,0.8632810950292078,0.4567082095808316
6,0.34693631138318093,0.7955778843279565,0.07336441249248193
4,0.8828999781997111,0.43733033070404337,0.6879915127851445
4,0.7348154518429897,0.09319395966782507,0.5396398209649966
3,0.5390035886122192,0.6323313972800483,0.3637593138564347
5,0.43989806073509574,0.6563781719779667,0.00704779370974884
2,0.7008123327587119,0.05147285065938578,0.9419454132243016
7,0.1598733913433532,0.4175705510001275,0.9728614323422353
5,0.7446287809017194,0.9025504501589028,0.8989421293804715
2,0.5976730010479575,0.46782166912623147,0.48666444010380705
8,0.057667637520118276,0.14003267213833412,0.8033668084397134
7,0.7589535270470361,0.01946372895696491,0.625194202255664
2,0.448975061299523,1.8852644026155954,0.08572347284174386
4,0.3592688278122056,0.5589014986124994,0.3724688228075773
4,0.8144892056680931,0.18235046987110215,0.15434148074130094
4,0.765995475000396,0.7344801999792432,0.5173120674290952
2,0.5073535596717911,0.363883374701625,0.8457732566420222
1,0.11910289361660731,0.5278069968631276,0.08798622056329891
7,0.584451103187384,0.11876160530575575,0.4432221771948218
9,0.8575578700143275,0.2106841933968389,0.2901664877097926
0,0.9048320383206664,0.8063936261524748,0.45718525121889464
9,0.8577514579870431,0.354775568411839,0.4002192401073795
6,0.4437079408352571,0.7010452767743954,0.6480652029609344
9,0.3276533822398293,0.9974032840563845,0.5906947663519009
0,0.6887486665473388,0.8991390393995452,0.7500498086959798
1,0.9780888044838881,0.21417395261191352,0.20137277777594387
9,0.7686169122118948,0.5897022761783858,0.9296510547708741
3,0.7786316525684336,0.891830515681046,0.691885498123032
4,0.8431645470185071,0.6216531774367963,0.15406925282623452
1,0.5561907298635358,0.014529335994148962,0.1765763532457424
6,0.12212473619979931,0.24268217542388407,0.21975710150452787
9,0.7105587527302197,0.9730911077282023,0.23446738567694902
5,0.6349390254503511,0.09131679583313464,0.3026512059897545
7,0.09724722044554956,0.9443713929326744,0.36247965381592673
1,0.9312375477229331,0.4737003037312386,0.5614741822865813
7,0.6408532284579258,0.6357297060579427,0.4519523839705565
7,0.4660938996070759,0.46693124262800356,0.7894423482734902
9,0.15307192000673886,0.8511185266112341,0.8213344957756574
0,0.9537223146828621,0.34793841849412455,0.7450853576713757
7,0.3716675142091087,0.6858643275780308,0.4509309220434424
3,0.4120394171983678,0.15976282095527172,0.7743060140278467
4,0.869176883031647,0.46674409805456263,0.9694680264264688
8,0.6506401805377982,0.4016831765167155,0.6150208723385417
1,0.11549554042496724,0.4091321754559399,0.627931273840729
2,0.3998679350238092,0.648367367197504,0.06545242832988873
9,0.3029082052790838,0.575166692393859,0.7922459058851409
7,0.29459608684457794,0.91374690416727,0.20715655529579258
4,0.5707454865623431,0.4297477904994611,0.6330112265181601
7,0.12082301936315165,0.00923451185273405,1.0238089414254308
0,0.9763018356729556,0.8993189595676631,0.6302700840243711
9,0.6343873453627469,0.08795845529286528,0.30094856496879374
8,0.25414578879370053,0.5678647219835498,0.3505425205988869
9,0.4435682320280522,0.6377949397584901,0.6805857243192126
2,0.6995824249431705,0.6711907337528068,0.06051666650625509
0,0.0854132044028395,0.37715601462322634,0.3916551383100295
1,0.06831704786276449,0.3965795482513478,0.6653659393692192
1,0.49778752580478614,0.3404519047068607,0.567851344889371
7,0.15895908389507707,0.2687700256896318,0.3674611772399944
6,0.5649711737240961,0.39349455486318397,0.05982551996303731
3,0.24825638232674652,0.8552762266540133,0.2693871732102918
3,0.6001325504232922,0.07995341915990462,0.46389948073638
5,0.9521136738135197,0.44597990664622866,0.4225052113258768
7,0.07661364365803158,0.18656434024891344,0.5929637461640799
4,0.8221750094058142,0.9787123947019951,0.900536137548239
2,0.6316336215302691,0.3160694529251068,0.918537445693129
7,0.41324653689454316,0.5382553648319096,0.36061219214184836
3,0.7759962924618868,0.9054780968143946,0.5499988079039744
5,0.8995940086146299,0.43958185696577856,0.6732892326415719
1,0.7885630550679772,0.44438309157350586,0.8289885860925369
1,0.681698495392796,0.03429898901762718,0.3422259771996526
6,0.761329222289329,0.3754002422474599,0.9185616997597528
9,0.022880069520187396,0.7205864734284548,0.7187660614689005
1,0.18776847605515512,0.06254314963694074,0.807844745336563
4,0.8409248550970727,0.1966482035248548,0.7272717242452053
7,0.730827889436588,0.3540750282880768,0.5647092748387647
9,0.017447729907840603,0.6005692022698211,1.6652432544459586
3,0.746950091055936,0.5286704962502725,0.43477602153460615
5,0.8761730950361207,0.32186563405420887,0.647403775750915
9,0.5573960112406083,0.45168815494672665,0.05553329478954139
0,0.8335045745764553,0.24793984312982975,0.05566939716686248
3,0.5911356520438861,0.021437087799382026,0.4203087255107466
2,0.43703702444997106,0.8966400391886651,0.7005904878158772
5,0.21977762913239485,0.30208556934604647,0.1911296709022271
1,0.7715252429977489,0.46801420422743334,0.5237458782783044
5,0.11576760709663336,0.04697168027310983,0.31881176234251485
0,0.138913282351657,0.7881258209414779,0.5502872835659188
8,0.7874843719863049,0.22514828339640036,0.5983330446820043
4,0.2773312316233495,0.4892395248735162,0.0931588014570024
4,0.4936996511430237,0.15609493900427884,0.8711581138669166
3,0.2858576985650193,0.20044313463781294,0.37079472852710116
8,0.4781505966044618,0.32155913382575346,0.32264788925952326
5,0.8461692211672136,0.5519894244728143,0.28006450630629254
1,0.09559699676018463,0.8853702368075074,0.8488176704146131
0,0.017114582792145505,0.11601163911026324,0.07117008282411186
5,0.23678210725084758,0.40996584768785427,0.6569702897487838
1,0.2856233455684827,0.0021049863914865963,0.9448061907561075
7,0.8034445464624624,0.35081290965919365,0.7736266091227909
5,0.5335147257403751,0.8909345815047492,0.12312712499064737
0,0.9494667609694643,0.22287884654729873,0.5196884236962886
7,0.8915438114341425,0.49647367280991384,0.4220885876031605
3,0.4203501122646046,0.4537920357061417,0.07936109345016518
0,0.6870001222712647,0.2802871523550694,0.2751386631873567
1,0.10109876347396562,0.02226860741097103,0.328319153018491
4,0.4111216420670364,0.6149258276080998,0.908413132025591
4,0.06286868784102317,0.7966450202395197,0.9172973289955827
9,0.23494723579286414,0.8020649092097851,0.33846080236595316
0,0.48930183531757865,0.3754536113525023,0.5782673846685753
9,0.5119582082166528,0.8261744387889991,0.31693968003971573
1,0.5113398940995151,0.927496894201795,0.005237452036965573
8,0.7549417044384418,0.5607086495456897,0.9430346238172855
4,0.4626601520919438,0.8821014779936538,0.8832040948175747
7,0.8890657550282349,0.9539664184563498,0.5891881466841205
3,0.7623941480083455,0.9786958715642763,0.49866729834289325
2,0.9858200564348023,0.4889356277689145,0.5327519229388472
6,0.0471085244546775,0.6435305976855061,0.876313984500721
4,0.6428387897843659,0.6685951742451904,0.797562302441029
7,0.03578092223320739,0.18934007915004536,0.8494620877911817
6,0.11971527916145097,0.8346667915649938,0.42163169822964197
5,0.16589735205145295,0.5522487590111437,0.9205431345858454
9,0.8737567625342463,0.2857393042659051,0.9638517291437909
7,0.1351012458967802,0.9715575017505631,0.18501403971789177
8,0.9777356201207829,0.77642435782047,0.23244078015351444
7,0.7023242196139257,0.7285452329683986,0.18816330161917705
2,0.5841333110435333,0.7393114900778184,0.8227804007684183
9,0.24075351271353956,0.2438152835517573,0.5804069768095333
4,0.6311699158344152,0.41074371286241085,0.23239442328681603
9,0.8684538811782696,0.8126032250084404,0.14659219869813211
2,0.44214765597016314,0.08498235473444937,0.2670922297047186
1,0.8250343637296246,0.9527703762863226,0.32897232503406604
5,0.267627254974768,0.3757690081734846,0.8865822082135651
4,0.4511718643848862,0.7385101556140422,0.6770346101386951
3,0.6321631347746428,0.5894859556261448,0.6708509455550433
3,0.39373552743872686,0.16935460891045906,0.6441445084752238
1,0.6774094341439979,0.5541308889840817,0.6221539676876393
5,0.9233087179001959,0.6235929141444956,0.6719221504778148
0,0.11831985428717162,0.32593583832542494,0.6684967506436095
5,0.27859390057280653,0.13344563886323202,0.9453773744877421
2,0.7143572023424971,0.5379886712650763,0.7776487623050082
0,0.6282327756472491,0.11649383533928082,0.6221963017748651
3,0.9806674666930223,0.2928314190887745,0.16701592730545967
8,0.23786392773251053,0.8847722043211479,0.6408650363236814
0,0.14891064358332717,0.9355688553205238,0.8536575665426439
2,0.681483743365466,0.3897529733626699,0.2586601545987628
4,0.3730687013782318,0.027320944665359614,0.6081976027362026
3,0.019196777225760964,0.5760162976459657,0.8472563422858781
3,0.15763407464066892,0.12425587887806935,0.7402514371410719
4,0.0743892610097261,0.8027348686143495,0.7303592716693954
7,0.8211291839089411,0.12623226107178398,0.2026105105954641
4,0.6941837214570122,0.7269492169801614,0.7599979716946594
0,0.26164231404826654,0.9479875814733509,0.34445639535620354
4,0.4489275169469221,0.6008278931508269,0.9248367808346158
2,0.22330214516515967,0.24940805446443148,0.9290461964830813
9,0.35413017232371424,0.5073161676934059,0.5770559224201995
